,year,fips60_06,fips,wtem,wpre,wtem50,wpre50,country,country_code,ki,rgdpl,gdpLCU,gdpSHAREAG,gdpWDIGDPAGR,gdpWDIGDPIND,lnrgdpl_t0,_MENA,_SSAF,_LAC,_WEOFF,_EECA,_SEAS,parent
3912,1951,IC,IC,2.1301887,6.562415,2.8856761,70.55774,Iceland,ISL,20.91853219877824,6119.133629271634,,,,,9.018248,0.0,0.0,0.0,1.0,0.0,0.0,IC
3913,1955,IC,IC,2.527044,7.125434,2.8856761,70.55774,Iceland,ISL,28.610816825697153,7788.528918741735,,,,,9.018248,0.0,0.0,0.0,1.0,0.0,0.0,IC
3914,1976,IC,IC,2.7836478,10.321905,2.8856761,70.55774,Iceland,ISL,25.984123027366177,14753.655602218076,1438420.024,10.42848492,30300000000.0,97700000000.0,9.018248,0.0,0.0,0.0,1.0,0.0,0.0,IC
3915,1995,ID,ID,25.770798,16.034504,25.492243,207.48335,Indonesia,IDN,20.827694674217454,3695.1081639347417,6963865.405,17.13835335,203000000000000.0,590000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3916,1970,ID,ID,25.495071,25.708118,25.492243,207.48335,Indonesia,IDN,8.38550220071972,1279.1874665239784,1976294.581,44.94242096,80000000000000.0,69800000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3917,1981,ID,ID,25.39586,25.856829,25.492243,207.48335,Indonesia,IDN,18.02640334006491,2075.1422605511702,3540822.213,23.36288261,130000000000000.0,197000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3918,2003,ID,ID,26.013182,15.487705,25.492243,207.48335,Indonesia,IDN,9.831397599447191,4121.021815160826,7346814.893,16.17211533,243000000000000.0,711000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3919,1952,ID,ID,25.425344,25.138441,25.492243,207.48335,Indonesia,IDN,,,,,,,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3920,1998,ID,ID,26.385292,15.317233,25.492243,207.48335,Indonesia,IDN,13.780628354477328,3604.0291964484572,6542633.53,18.08286095,208000000000000.0,591000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3921,1991,ID,ID,25.486105,23.633415,25.492243,207.48335,Indonesia,IDN,17.893112084900938,3123.352382394535,5522319.851,18.25669289,178000000000000.0,414000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3922,1979,ID,ID,25.425102,23.668924,25.492243,207.48335,Indonesia,IDN,14.342752668677344,2066.5696795582107,3136586.632,27.29387665,116000000000000.0,168000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3923,1990,ID,ID,25.64256,22.392105,25.492243,207.48335,Indonesia,IDN,17.84354632422167,2917.416140032089,5157553.334,19.4104023,178000000000000.0,377000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3924,1980,ID,ID,25.422205,23.939993,25.492243,207.48335,Indonesia,IDN,16.524161264596422,2082.793123395162,3340320.48,23.97190857,124000000000000.0,185000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3925,2005,ID,ID,26.007595,16.611443,25.492243,207.48335,Indonesia,IDN,,,7932365.821,13.12620449,254000000000000.0,769000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3926,1951,ID,ID,25.410255,22.300749,25.492243,207.48335,Indonesia,IDN,,,,,,,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3927,1994,ID,ID,25.755915,12.966483,25.492243,207.48335,Indonesia,IDN,19.380282897912,3575.542913550935,6515957.949,17.28626251,194000000000000.0,534000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3928,1960,ID,ID,25.578089,25.868105,25.492243,207.48335,Indonesia,IDN,5.350500260601282,1098.5189652930817,1652970.762,51.45631027,60600000000000.0,34900000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3929,1974,ID,ID,25.126766,24.588541,25.492243,207.48335,Indonesia,IDN,11.522798773126562,1715.7363913769816,2460634.471,31.12686348,97700000000000.0,115000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3930,1962,ID,ID,25.358793,25.832718,25.492243,207.48335,Indonesia,IDN,6.93765361749253,1061.7122445682087,1715200.644,56.28104782,63500000000000.0,37800000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3931,1961,ID,ID,25.377563,19.904411,25.492243,207.48335,Indonesia,IDN,7.415020290990628,1113.6856914729008,1718662.316,45.76612854,61700000000000.0,36900000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3932,2000,ID,ID,25.878033,24.546835,25.492243,207.48335,Indonesia,IDN,11.03230543502242,3771.8610506980717,6737786.557,15.60196495,217000000000000.0,638000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3933,1958,ID,ID,25.837973,25.957962,25.492243,207.48335,Indonesia,IDN,,,,,,,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3934,1964,ID,ID,25.49291,24.297863,25.492243,207.48335,Indonesia,IDN,5.760403474966131,1068.0944958989792,1660691.686,52.77630234,64300000000000.0,37200000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3935,1982,ID,ID,25.306004,19.375435,25.492243,207.48335,Indonesia,IDN,21.09480425376189,1960.391858963925,3511688.582,23.94467354,132000000000000.0,185000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3936,1968,ID,ID,25.441547,28.884321,25.492243,207.48335,Indonesia,IDN,5.91501227569944,1119.3994886038538,1782619.122,48.60837555,74200000000000.0,50400000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3937,1987,ID,ID,25.827713,21.44224,25.492243,207.48335,Indonesia,IDN,19.502846728411587,2416.485953693249,4301424.128,23.33017349,153000000000000.0,275000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3938,1956,ID,ID,25.439018,24.995247,25.492243,207.48335,Indonesia,IDN,,,,,,,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3939,1975,ID,ID,25.302992,25.969812,25.492243,207.48335,Indonesia,IDN,12.760932904954869,1733.7841990786876,2551901.749,30.17749214,97700000000000.0,118000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3940,1950,ID,ID,25.252771,25.20281,25.492243,207.48335,Indonesia,IDN,,,,,,,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3941,1983,ID,ID,25.625065,22.873857,25.492243,207.48335,Indonesia,IDN,19.56609107797828,2095.919560831603,3737856.993,22.88592911,134000000000000.0,214000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3942,2006,ID,ID,25.761045,14.908031,25.492243,207.48335,Indonesia,IDN,,,,,,,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3943,1997,ID,ID,25.953985,11.163748,25.492243,207.48335,Indonesia,IDN,20.939557309803863,3958.075147206048,7634008.276,16.09212112,211000000000000.0,687000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3944,1985,ID,ID,25.419386,22.265226,25.492243,207.48335,Indonesia,IDN,20.982318389660005,2213.989003826101,3995762.84,23.20694923,146000000000000.0,242000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3945,1978,ID,ID,25.229063,24.035208,25.492243,207.48335,Indonesia,IDN,14.06776179310912,2067.058785274318,2991823.549,28.09998894,109000000000000.0,159000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3946,1976,ID,ID,25.112278,19.834185,25.492243,207.48335,Indonesia,IDN,12.28357463858726,1863.4527527382895,2638764.724,29.6528492,102000000000000.0,133000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3947,1977,ID,ID,25.24788,21.763369,25.492243,207.48335,Indonesia,IDN,13.09323691644055,1978.18875295172,2800843.401,29.57554054,104000000000000.0,151000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3948,2001,ID,ID,25.894419,23.44609,25.492243,207.48335,Indonesia,IDN,11.631574964120922,3826.473137359044,6903770.121,15.99491787,226000000000000.0,656000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3949,1986,ID,ID,25.415878,24.394226,25.492243,207.48335,Indonesia,IDN,20.79469722950391,2317.1841317501617,4158112.157,24.22026634,150000000000000.0,259000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3950,1967,ID,ID,25.496445,20.605999,25.492243,207.48335,Indonesia,IDN,5.449216672272954,1017.83032277147,1628764.124,51.41096878,66800000000000.0,39900000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3951,1971,ID,ID,25.236414,26.110403,25.492243,207.48335,Indonesia,IDN,9.345819717035116,1364.433253408758,2064483.965,42.72434616,84800000000000.0,72800000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3952,1999,ID,ID,25.744207,23.098354,25.492243,207.48335,Indonesia,IDN,11.551296918865253,3595.5683569339662,6506899.999,19.6126709,213000000000000.0,603000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3953,1996,ID,ID,25.772898,14.3487,25.492243,207.48335,Indonesia,IDN,20.30682918218456,3907.014378488882,7392275.755,16.67238617,209000000000000.0,653000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3954,1954,ID,ID,25.279718,26.785105,25.492243,207.48335,Indonesia,IDN,,,,,,,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3955,1966,ID,ID,25.628458,24.160572,25.492243,207.48335,Indonesia,IDN,6.562200757255196,1055.9704020506604,1648251.414,50.80905533,67500000000000.0,38000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3956,1993,ID,ID,25.696161,16.38684,25.492243,207.48335,Indonesia,IDN,17.438758251729244,3466.983720988044,6150071.143,17.8798275,193000000000000.0,481000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3957,1989,ID,ID,25.547136,24.000988,25.492243,207.48335,Indonesia,IDN,17.40238882251114,2792.8484465834795,4817274.809,21.65809631,173000000000000.0,342000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3958,1959,ID,ID,25.975931,24.767208,25.492243,207.48335,Indonesia,IDN,,,,,,,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3959,1992,ID,ID,25.377382,24.167406,25.492243,207.48335,Indonesia,IDN,17.45068916366228,3313.175975989339,5824626.443,18.67809868,189000000000000.0,488000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3960,1965,ID,ID,25.417065,20.231146,25.492243,207.48335,Indonesia,IDN,6.165386004254949,1018.7460507117758,1639387.928,55.99120712,64800000000000.0,38100000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3961,1988,ID,ID,25.655165,22.40993,25.492243,207.48335,Indonesia,IDN,16.877935549098822,2610.8672154299693,4494892.035,22.48330116,161000000000000.0,294000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3962,1957,ID,ID,25.743525,23.679127,25.492243,207.48335,Indonesia,IDN,,,,,,,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3963,1972,ID,ID,25.603409,18.872385,25.492243,207.48335,Indonesia,IDN,9.798032235872098,1514.2752177035939,2173584.719,38.36291122,86200000000000.0,88100000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3964,1963,ID,ID,25.436213,20.12287,25.492243,207.48335,Indonesia,IDN,5.3737248130659445,1026.0851521237976,1640916.895,55.13880539,61200000000000.0,36100000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3965,1955,ID,ID,25.082693,28.425013,25.492243,207.48335,Indonesia,IDN,,,,,,,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3966,1953,ID,ID,25.475193,21.72836,25.492243,207.48335,Indonesia,IDN,,,,,,,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3967,1973,ID,ID,25.669373,28.174763,25.492243,207.48335,Indonesia,IDN,10.022189254284154,1693.6735456532322,2328510.145,38.24901199,94200000000000.0,106000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3968,1984,ID,ID,25.041203,26.141855,25.492243,207.48335,Indonesia,IDN,18.281284721059908,2245.6423443452336,3932895.033,22.71755791,140000000000000.0,237000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3969,2002,ID,ID,26.177425,17.251537,25.492243,207.48335,Indonesia,IDN,10.44147871317757,3975.5759462575074,7110503.644,16.40527344,233000000000000.0,684000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3970,1969,ID,ID,25.694256,22.59161,25.492243,207.48335,Indonesia,IDN,6.9878345839471345,1180.7685636794956,1871241.379,46.96003723,76000000000000.0,60400000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3971,2004,ID,ID,25.990654,12.754048,25.492243,207.48335,Indonesia,IDN,10.558586078774256,4064.21117557,7614526.549,15.438241,253000000000000.0,738000000000000.0,7.001718,0.0,0.0,0.0,0.0,0.0,1.0,ID
3972,1970,IN,IN,25.092113,13.356991,25.223997,106.63664,India,IND,9.503455330979458,1154.4324702367205,9203.771671,46.07331467,2140000000000.0,949000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
3973,1956,IN,IN,24.979538,14.977396,25.223997,106.63664,India,IND,9.02487939470465,798.6342563225686,,,,,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
3974,2003,IN,IN,25.465733,11.222509,25.223997,106.63664,India,IND,11.500843596271281,2989.7669905321027,22569.0536,20.93191528,4830000000000.0,5690000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
3975,2002,IN,IN,25.781061,10.148537,25.223997,106.63664,India,IND,11.580883738305056,2847.068154833345,21134.59752,20.86607361,4390000000000.0,5290000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
3976,1997,IN,IN,24.981594,11.621969,25.223997,106.63664,India,IND,11.534824198155407,2244.098697246866,17807.68943,27.8393383,4190000000000.0,4160000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
3977,1962,IN,IN,24.786524,11.904171,25.223997,106.63664,India,IND,10.123163484931762,918.9377546217511,7974.181826,43.61812592,1670000000000.0,643000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
3978,1972,IN,IN,25.23852,9.776993,25.223997,106.63664,India,IND,9.288015727233942,1158.8550469061577,8891.978245,44.23140717,1990000000000.0,1010000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
3979,1959,IN,IN,25.299635,13.660718,25.223997,106.63664,India,IND,7.606770088335064,849.3306069123732,,,,,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
3980,1996,IN,IN,25.352295,12.045768,25.223997,106.63664,India,IND,10.863739431388485,2180.872146674215,17343.87539,29.15903473,4300000000000.0,3990000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
3981,1988,IN,IN,25.62066,14.184055,25.223997,106.63664,India,IND,10.737767371742358,1784.517347046276,12944.01175,32.73550797,3290000000000.0,2340000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
3982,2000,IN,IN,25.340717,11.194942,25.223997,106.63664,India,IND,11.564706100255105,2643.8507405704613,19990.36243,23.35844421,4460000000000.0,4810000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
3983,1977,IN,IN,25.208176,13.016498,25.223997,106.63664,India,IND,10.299634194883183,1252.1147221097606,9863.675667,40.73167801,2460000000000.0,1290000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
3984,1981,IN,IN,25.104496,11.977233,25.223997,106.63664,India,IND,10.931502391078064,1391.9191714715143,10246.07449,37.40913773,2610000000000.0,1520000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
3985,1953,IN,IN,25.639013,13.163443,25.223997,106.63664,India,IND,5.422196123094469,798.7308135307026,,,,,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
3986,1980,IN,IN,25.51492,11.551403,25.223997,106.63664,India,IND,9.60028417798929,1349.8332427297591,9850.385023,38.86444473,2480000000000.0,1400000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
3987,1987,IN,IN,25.699558,11.642381,25.223997,106.63664,India,IND,9.678924928538049,1702.0166300914843,12031.78729,31.88646317,2850000000000.0,2140000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
3988,1999,IN,IN,25.583456,10.9675865,25.223997,106.63664,India,IND,11.950421862480093,2593.2216319271824,19539.57627,24.99349213,4470000000000.0,4520000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
3989,1966,IN,IN,25.525707,10.914036,25.223997,106.63664,India,IND,11.09289052589073,966.1395566344446,8082.983305,45.91903305,1630000000000.0,805000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
3990,1994,IN,IN,25.15032,13.867603,25.223997,106.63664,India,IND,11.409556255680151,1976.037888431123,15544.27919,30.39862251,3950000000000.0,3340000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
3991,1965,IN,IN,25.17367,10.099778,25.223997,106.63664,India,IND,10.8299641869615,992.788131097437,8288.730837,44.93082047,1660000000000.0,779000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
3992,1961,IN,IN,24.80912,13.905512,25.223997,106.63664,India,IND,9.565795266736574,894.4364459321567,7908.023227,45.67937088,1700000000000.0,601000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
3993,1985,IN,IN,25.375383,12.723212,25.223997,106.63664,India,IND,10.345352859395245,1580.8400022158821,11489.20176,33.72186661,2900000000000.0,1880000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
3994,1964,IN,IN,25.102068,12.86734,25.223997,106.63664,India,IND,10.434216600900024,1023.1769787331639,8694.314604,47.04894638,1860000000000.0,755000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
3995,2001,IN,IN,25.439766,11.670147,25.223997,106.63664,India,IND,11.227860220983315,2724.2926553343427,20694.33485,23.19141197,4740000000000.0,4940000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
3996,1951,IN,IN,25.310658,10.715985,25.223997,106.63664,India,IND,6.610109514666778,726.2894555223919,,,,,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
3997,1971,IN,IN,24.517849,13.580013,25.223997,106.63664,India,IND,9.88646950629591,1186.97018861562,9149.012808,44.23604965,2100000000000.0,974000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
3998,1995,IN,IN,25.320477,12.186385,25.223997,106.63664,India,IND,12.833393406566005,2103.8591213655604,16436.88381,28.24095726,3920000000000.0,3730000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
3999,1973,IN,IN,25.291275,12.973972,25.223997,106.63664,India,IND,10.26820095217177,1163.0661215413313,8968.372914,47.56137466,2130000000000.0,1020000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
4000,1982,IN,IN,25.114704,11.122913,25.223997,106.63664,India,IND,10.159740758467068,1427.2562903185658,10389.9905,35.9127121,2590000000000.0,1570000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
4001,1990,IN,IN,25.046457,13.714862,25.223997,106.63664,India,IND,11.147028968324282,1897.211992058624,13996.07372,31.2669754,3470000000000.0,2780000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
4002,1968,IN,IN,24.907866,11.25839,25.223997,106.63664,India,IND,9.209761499637642,1061.0536995043044,8603.32467,47.79452515,1870000000000.0,871000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
4003,1958,IN,IN,25.48779,13.191126,25.223997,106.63664,India,IND,7.706460433495243,843.9111159041057,,,,,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
4004,1950,IN,IN,24.836983,12.234081,25.223997,106.63664,India,IND,5.58794492586044,741.9025540461765,,,,,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
4005,1957,IN,IN,25.002434,11.682509,25.223997,106.63664,India,IND,8.178063514189464,802.332413252232,,,,,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
4006,1993,IN,IN,25.212639,12.340544,25.223997,106.63664,India,IND,9.894488397664864,1932.8664382149493,14727.94855,30.96800995,3760000000000.0,3030000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
4007,2006,IN,IN,25.657661,12.332851,25.223997,106.63664,India,IND,,,,,,,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
4008,1954,IN,IN,25.22692,12.631606,25.223997,106.63664,India,IND,7.1110087525995365,809.5039429193417,,,,,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
4009,2004,IN,IN,25.469542,11.400216,25.223997,106.63664,India,IND,,,24100.98946,18.78997231,4830000000000.0,6240000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
4010,1992,IN,IN,25.070623,10.029774,25.223997,106.63664,India,IND,10.748376382569646,1896.8130353780416,14306.58955,30.93560028,3620000000000.0,2880000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
4011,1991,IN,IN,25.165777,11.748962,25.223997,106.63664,India,IND,9.89967319821868,1866.60949279989,13845.66721,31.5254364,3420000000000.0,2770000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
4012,1955,IN,IN,25.029942,13.996564,25.223997,106.63664,India,IND,7.961151492410879,808.1656914174391,,,,,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
4013,1989,IN,IN,24.958368,11.995305,25.223997,106.63664,India,IND,10.432875093548398,1841.315485862946,13497.49129,31.25221634,3330000000000.0,2580000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
4014,1984,IN,IN,25.038486,12.700533,25.223997,106.63664,India,IND,9.218896976065894,1518.8063408681573,11101.33036,35.15323257,2880000000000.0,1800000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
4015,1978,IN,IN,24.95842,12.842577,25.223997,106.63664,India,IND,10.950231499276958,1316.0928215789065,10194.28817,38.9498024,2520000000000.0,1380000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
4016,1963,IN,IN,25.116198,12.507651,25.223997,106.63664,India,IND,10.047464050407116,983.9775724444473,8282.621234,45.01799774,1710000000000.0,707000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
4017,1979,IN,IN,25.55474,10.67383,25.223997,106.63664,India,IND,10.625980527913768,1284.7522083442077,9443.116644,36.92642975,2200000000000.0,1340000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
4018,1960,IN,IN,25.360628,12.265041,25.223997,106.63664,India,IND,10.10671488802002,870.3672191156147,7782.016783,46.53751755,1700000000000.0,559000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
4019,1952,IN,IN,25.427055,11.71054,25.223997,106.63664,India,IND,4.864601826277742,771.8472079930933,,,,,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
4020,1974,IN,IN,25.122389,11.821912,25.223997,106.63664,India,IND,10.559817319145326,1126.2129283862391,8871.773171,44.26715088,2100000000000.0,1040000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
4021,1983,IN,IN,24.826183,13.110157,25.223997,106.63664,India,IND,9.655211142868863,1456.0349140377045,10888.27801,36.61530304,2840000000000.0,1700000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
4022,1976,IN,IN,25.187761,11.984182,25.223997,106.63664,India,IND,10.53556308903649,1204.2322403211413,9410.98143,39.26329803,2240000000000.0,1200000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
4023,1998,IN,IN,25.668213,12.079641,25.223997,106.63664,India,IND,11.16521529846774,2367.840716117456,18551.94667,27.68828773,4450000000000.0,4320000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
4024,1969,IN,IN,25.518873,12.244011,25.223997,106.63664,India,IND,9.067364441443914,1152.4370341424215,8955.644959,47.53470612,2000000000000.0,939000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
4025,2005,IN,IN,25.412952,12.654961,25.223997,106.63664,India,IND,,,25968.592,18.30422783,5120000000000.0,6820000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
4026,1967,IN,IN,25.058992,11.950897,25.223997,106.63664,India,IND,10.292814594631837,1018.0727555902017,8511.141053,48.89700699,1880000000000.0,829000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
4027,1975,IN,IN,24.848335,14.009539,25.223997,106.63664,India,IND,10.433020824641329,1178.5282499012606,9466.792227,41.31102753,2370000000000.0,1110000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
4028,1986,IN,IN,25.183697,11.293628,25.223997,106.63664,India,IND,9.89566505124611,1632.7318088881216,11786.94329,32.53845215,2880000000000.0,2010000000000.0,6.768915,0.0,0.0,0.0,0.0,0.0,1.0,IN
4029,1967,IR,IR,13.432839,3.6255352,13.76236,32.857204,Iran,IRN,21.607745084756516,4359.143108564855,3606198.132,24.86736298,10400000000000.0,44900000000000.0,8.092335,1.0,0.0,0.0,0.0,0.0,0.0,IR
4030,1959,IR,IR,13.397169,4.024129,13.76236,32.857204,Iran,IRN,16.34229743249638,2877.8609411996613,,,,,8.092335,1.0,0.0,0.0,0.0,0.0,0.0,IR
4031,1984,IR,IR,13.5583515,4.1154766,13.76236,32.857204,Iran,IRN,47.33651498233591,5218.651662751598,4777723.836,18.80633163,24900000000000.0,59400000000000.0,8.092335,1.0,0.0,0.0,0.0,0.0,0.0,IR
4032,1974,IR,IR,13.161401,3.5274265,13.76236,32.857204,Iran,IRN,28.12251139633042,7394.786879560366,6183224.835,10.1598053,14700000000000.0,103000000000000.0,8.092335,1.0,0.0,0.0,0.0,0.0,0.0,IR
4033,1991,IR,IR,13.950437,4.3663015,13.76236,32.857204,Iran,IRN,40.07721502447115,4620.394036339375,4555449.686,18.53608513,35100000000000.0,89200000000000.0,8.092335,1.0,0.0,0.0,0.0,0.0,0.0,IR
4034,1956,IR,IR,13.305859,4.173524,13.76236,32.857204,Iran,IRN,12.19042753585914,2570.164807862334,,,,,8.092335,1.0,0.0,0.0,0.0,0.0,0.0,IR
4035,1960,IR,IR,14.134897,3.4088144,13.76236,32.857204,Iran,IRN,18.107836997985743,3269.3117616927775,,,,,8.092335,1.0,0.0,0.0,0.0,0.0,0.0,IR
4036,1964,IR,IR,13.17324,3.3278286,13.76236,32.857204,Iran,IRN,16.509444299316897,3586.0313978961717,,,,,8.092335,1.0,0.0,0.0,0.0,0.0,0.0,IR
4037,1969,IR,IR,13.268613,4.9511313,13.76236,32.857204,Iran,IRN,20.40967285261461,5042.63119279391,4326425.12,22.12202454,11500000000000.0,61400000000000.0,8.092335,1.0,0.0,0.0,0.0,0.0,0.0,IR
